wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
2,2,Ab-N1.png,N1.mp3,664.445,5,N4.png,"2,5,1,3",5,1,5,1111111,678.958,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,685.68,mouse_continue,6.724,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,685.682,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,691.38,mouse_continue,5.698,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,691.382,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,697.783,mouse_continue,6.401,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,697.784,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,703.785,mouse_continue,6,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,703.786,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,709.253,mouse_continue,5.467,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,709.255,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,714.971,mouse_continue,5.717,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,714.973,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,720.606,mouse_continue,5.633,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,720.608,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,726.375,mouse_continue,5.767,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,726.376,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,731.792,mouse_continue,5.415,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,731.793,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,740.279,mouse_continue,8.485,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,740.28,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,750.132,mouse_continue,9.851,,0,10,10,10,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,750.133,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,771.304,mouse_continue,21.171,,0,11,11,11,1,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,771.306,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,776.806,mouse_continue,5.5,,0,12,12,12,1,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,776.807,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,782.34,mouse_continue,5.533,,0,13,13,13,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,782.343,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,788.192,mouse_continue,5.85,,0,14,14,14,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,788.194,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,794.144,mouse_continue,5.95,,0,15,15,15,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,794.146,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,801.929,mouse_continue,7.784,,0,16,16,16,1,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,801.931,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,OBJ-N5-SBJ-N4-HIDE-TR.mp3,807.498,mouse_continue,5.567,,0,17,17,17,1,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,OBJ-N5-SBJ-N4-HIDE-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,807.5,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,813.233,mouse_continue,5.732,,0,18,18,18,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,813.235,1,SBJ-N1-REVEAL-INTR.mp4,SBJ-N1-REVEAL-INTR.mp3,818.768,mouse_continue,5.533,,0,19,19,19,1,1,SBJ-N1-REVEAL-INTR.mp4,SBJ-N1-REVEAL-INTR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,818.77,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,824.371,mouse_continue,5.6,,0,20,20,20,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,824.376,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,830.087,mouse_continue,5.711,,0,21,21,21,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,830.089,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp3,835.973,mouse_continue,5.884,,0,22,22,22,1,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,835.975,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,842.358,mouse_continue,6.383,,0,23,23,23,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,842.36,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,849.16,mouse_continue,6.8,,0,24,24,24,1,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,849.162,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,854.712,mouse_continue,5.55,,0,25,25,25,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
,,,,,,,,,,,,854.713,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,860.43,mouse_continue,5.717,,0,26,26,26,1,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,694229,2006.06.16,2026-05-04_16h49.38.885,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,62.5
