wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
5,2,Aa-N4.png,N4.mp3,387.5463,3,N2.png,"1,6,3,2",3,1,5,1111111,410.1961,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,418.7338,mouse_continue,8.5396,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,418.7366,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,432.8618,mouse_continue,14.1256,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,432.8645,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,439.6593,mouse_continue,6.7954,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,439.6619,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,445.8238,mouse_continue,6.1622,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,445.826,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,452.1883,mouse_continue,6.3627,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,452.1905,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,458.1428,mouse_continue,5.9527,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,458.1449,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,464.034,mouse_continue,5.8896,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,464.0364,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,470.6822,mouse_continue,6.6461,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,470.6846,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,480.0186,mouse_continue,9.3349,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,480.0207,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,488.0926,mouse_continue,8.0723,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,488.0957,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,494.8404,mouse_continue,6.7454,,0,10,10,10,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,494.8427,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,500.6888,mouse_continue,5.8463,,0,11,11,11,1,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,500.6916,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,506.9197,mouse_continue,6.229,,0,12,12,12,1,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,506.9219,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,513.8839,mouse_continue,6.9625,,0,13,13,13,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,513.8858,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,520.3652,mouse_continue,6.4796,,0,14,14,14,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,520.3672,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,526.8692,mouse_continue,6.5025,,0,15,15,15,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,526.871,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,533.427,mouse_continue,6.5565,,0,16,16,16,1,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,533.429,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,OBJ-N5-SBJ-N4-HIDE-TR.mp3,540.2749,mouse_continue,6.8462,,0,17,17,17,1,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,OBJ-N5-SBJ-N4-HIDE-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,540.2773,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,546.7225,mouse_continue,6.4461,,0,18,18,18,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,546.7249,1,SBJ-N1-REVEAL-INTR.mp4,SBJ-N1-REVEAL-INTR.mp3,553.0373,mouse_continue,6.3127,,0,19,19,19,1,1,SBJ-N1-REVEAL-INTR.mp4,SBJ-N1-REVEAL-INTR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,553.0395,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,559.635,mouse_continue,6.596,,0,20,20,20,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,559.6372,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,566.1493,mouse_continue,6.5127,,0,21,21,21,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,OBJ-N5-SBJ-N1-REVEAL-TR.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,566.1514,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp3,573.4302,mouse_continue,7.2794,,0,22,22,22,1,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,573.4326,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,579.7117,mouse_continue,6.2794,,0,23,23,23,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,579.7132,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,588.4091,mouse_continue,8.696,,0,24,24,24,1,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,588.4116,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,594.2569,mouse_continue,5.8457,,0,25,25,25,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,594.2589,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,612.7568,mouse_continue,18.4983,,0,26,26,26,1,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,612.7584,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,618.565,mouse_continue,5.8069,,0,27,27,27,1,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,618.5668,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,627.9783,mouse_continue,9.412,,0,28,28,28,1,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,751625,2006.09.19,2026-05-09_20h38.50.228,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.88023952
