wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
0,2,Aa-2.png,Aa.mp3,491.798,4,Ab-N3.png,"4,1,2,0",4,1,5,1111111,510.4779,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,517.6099,mouse_continue,7.1327,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,517.6133,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,531.0045,mouse_continue,13.392,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,531.0064,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,546.0655,mouse_continue,15.0595,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,546.068,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,556.8531,mouse_continue,10.7854,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,556.8554,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,565.2626,mouse_continue,8.4074,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,565.2656,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,595.7138,mouse_continue,30.4488,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,595.7157,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,605.9105,mouse_continue,10.195,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,605.9127,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,624.8477,mouse_continue,18.935,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,624.8499,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,638.2232,mouse_continue,13.3738,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,638.2256,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,655.2066,mouse_continue,16.9813,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,655.2091,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,674.8678,mouse_continue,19.6591,,0,10,10,10,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,OBJ-N5-SBJ-N2-HIDE-TR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,674.8705,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,682.7042,mouse_continue,7.8342,,0,11,11,11,1,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
,,,,,,,,,,,,682.7078,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,690.7168,mouse_continue,8.0097,,0,12,12,12,1,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,ALP1116,1999.03.06,2026-05-02_09h44.55.310,BrocantoHPilot1WOSession1,2025.2.4,Win32,58.47953216
