participant,participant_unique_id,birth_date,date,experiment_name,session,loop,trial_id_global,running_index,task_type,trial_type,legality,sentence_complexity,target_sentence,foil_sentence,sentence_frame,foil_sentence_frame,previous_encounters,target_video,foil_video,audio,t_start,t_end,reaction_time,correct_response,response,accuracy
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,149,107,Production,,legal,3,OBJ.N5 SBJ.N2 HIDE-TR LOC.N3,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N2-HIDE-TR-LOC-N3.mp4,,,6.565,37.618,31.053,HIDE|OBJ.|N5|LOC.|N3|SBJ.|N2,pif murak fer timó zsübe pa zilép,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,150,108,Production,,legal,2,SBJ.N4 REVEAL-INTR LOC.N3,,SBJ-V.INTR-LOC,,2,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,,,5.673,16.161,10.488000000000001,SBJ.|N4|REVEAL|LOC.|N3,pif dabi girda pa zilép,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,151,109,Production,,legal,2,SBJ.N4 REVEAL-INTR LOC.N3,,SBJ-V.INTR-LOC,,3,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,,,27.537,41.275,13.738,SBJ.|N4|REVEAL|LOC.|N3,pif dabi girda pa zilép,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,152,110,Production,,legal,3,OBJ.N5 SBJ.N1 PUSH-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N1-PUSH-TR-LOC-N2.mp4,,,5.097,28.412,23.314999999999998,OBJ.|N5|PUSH|SBJ.|N1|LOC.|N2,pif pekli fer timó vánta pa murak,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,153,111,Production,,legal,3,OBJ.N5 SBJ.N1 REVEAL-TR LOC.N3,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N3.mp4,,,8.184,36.012,27.828000000000003,SBJ.|N1|LOC.|N3|OBJ.|N5|REVEAL,pif pekli fer timó girda pa zilép,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,154,112,Production,,legal,2,SBJ.N1 REVEAL-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N1-REVEAL-INTR-LOC-N5.mp4,,,7.651,21.108,13.457,REVEAL|SBJ.|N1|LOC.|N5,pif pekli girda pa timó,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,155,113,Production,,legal,3,OBJ.N5 SBJ.N2 PUSH-TR LOC.N3,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N3.mp4,,,5.094,16.848,11.753999999999998,LOC.|N3|SBJ.|N2|OBJ.|N5|PUSH,pif murak vánta fer timó pa pekli,0
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,156,114,Production,,legal,3,OBJ.N5 SBJ.N1 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,4,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,,,6.376,52.814,46.438,SBJ.|N1|LOC.|N2|HIDE|OBJ.|N5,pif pekli zsübe fer timó pa murak,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,157,115,Production,,legal,3,OBJ.N5 SBJ.N2 PUSH-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,3,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,,,5.077,36.499,31.422000000000004,SBJ.|N2|LOC.|N4|OBJ.|N5|PUSH,pif murak fer timó vánta pa dabi,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,158,116,Production,,legal,2,OBJ.N5 SBJ.N3 REVEAL-TR,,OBJ-SBJ-V.TR,,9,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,,,6.542,14.118,7.5760000000000005,OBJ.|N5|REVEAL|SBJ.|N3,pif zilép girda fer timó,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,159,117,Production,,legal,3,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,,,6.054,26.451,20.397,OBJ.|N5|SBJ.|N3|HIDE|LOC.|N4,pif zilép zsübe fer timó pa dabi,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,160,118,Production,,legal,2,Aa SBJ.N5 JUMP-INTR,,SBJ-V.INTR,,0,Aa-SBJ-N5-JUMP-INTR.mp4,,,4.152,19.145,14.992999999999999,JUMP|Aa|SBJ.|N5,pif timó gyék bonip,0
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,161,119,Production,,legal,1,SBJ.N3 HIDE-INTR,,SBJ-V.INTR,,1,SBJ-N3-HIDE-INTR.mp4,,,12.356,18.515,6.159000000000001,SBJ.|N3|HIDE,pif zilép zsübe,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,162,120,Production,,legal,2,SBJ.N3 GO-INTR LOC.N2,,SBJ-V.INTR-LOC,,1,SBJ-N3-GO-INTR-LOC-N2.mp4,,,10.323,18.696,8.373000000000001,LOC.|N2|GO|SBJ.|N3,pif zilép kávler pa murak,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,163,121,Production,,legal,2,SBJ.N1 HIDE-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N1-HIDE-INTR-LOC-N5.mp4,,,4.889,14.676,9.786999999999999,HIDE|LOC.|N5|SBJ.|N1,pif pekli zsübe pa timó,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,164,122,Production,,legal,2,SBJ.N1 JUMP-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N1-JUMP-INTR-LOC-N5.mp4,,,5.092,13.715,8.623000000000001,LOC.|N5|SBJ.|N1|JUMP,pif pekli bonip pa timó,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,165,123,Production,,legal,2,SBJ.N5 GO-INTR LOC.N3,,SBJ-V.INTR-LOC,,1,SBJ-N5-GO-INTR-LOC-N3.mp4,,,7.207,12.609,5.402,GO|SBJ.|N5|LOC.|N3,pif timó kávler pa zilép,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,166,124,Production,,legal,2,SBJ.N5 HIDE-INTR LOC.N2,,SBJ-V.INTR-LOC,,0,SBJ-N5-HIDE-INTR-LOC-N2.mp4,,,7.741,12.662,4.921000000000001,LOC.|N2|HIDE|SBJ.|N5,pif timó zsübe pa murak,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,167,125,Production,,legal,3,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,,,5.751,25.639,19.887999999999998,HIDE|OBJ.|N5|LOC.|N2|SBJ.|N3,pif zilép zsübe fer timó pa murak,1
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,168,126,Production,,legal,3,Ab OBJ.N5 SBJ.N2 HIDE-TR,,OBJ-SBJ-V.TR,,1,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,,,6.791,22.954,16.163,SBJ.|N2|Ab|OBJ.|N5|HIDE,pif murak zsübe fer timó zsot,0
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,127,Chunk,,legal,,,,,,,,,N5-N5.mp3,2.954,9.204,6.25,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,128,Chunk,,legal,,,,,,8,,,JUMP-SBJ.mp3,2.608,4.282,1.674,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,129,Chunk,,legal,,,,,,,,,N3-N3.mp3,2.984,3.557,0.573,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,130,Chunk,,legal,,,,,,7,,,N2-LOC.mp3,2.017,3.709,1.6920000000000002,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,131,Chunk,,legal,,,,,,2,,,N2-GO.mp3,2.776,2.806,0.03000000000000025,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,132,Chunk,,legal,,,,,,,,,REVEAL-Ab.mp3,2.366,2.985,0.6189999999999998,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,133,Chunk,,legal,,,,,,3,,,N4-SBJ.mp3,2.175,2.631,0.45599999999999996,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,134,Chunk,,legal,,,,,,,,,N3-N3.mp3,3.357,4.126,0.7690000000000001,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,135,Chunk,,legal,,,,,,,,,SBJ-JUMP.mp3,2.273,2.951,0.6779999999999999,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,136,Chunk,,legal,,,,,,4,,,N2-SBJ.mp3,4.573,4.752,0.17899999999999938,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,137,Chunk,,legal,,,,,,,,,N1-N5.mp3,2.08,2.376,0.2959999999999998,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,138,Chunk,,legal,,,,,,,,,LOC-Aa.mp3,1.88,3.12,1.2400000000000002,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,139,Chunk,,legal,,,,,,1,,,PUSH-LOC.mp3,3.047,17.829,14.782,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,140,Chunk,,legal,,,,,,3,,,N4-LOC.mp3,4.854,5.601,0.7469999999999999,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,141,Chunk,,legal,,,,,,,,,N5-N5.mp3,4.702,5.345,0.6429999999999998,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,142,Chunk,,legal,,,,,,2,,,Aa-SBJ.mp3,1.95,2.815,0.865,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,143,Chunk,,legal,,,,,,,,,LOC-GO.mp3,1.923,2.43,0.5070000000000001,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,144,Chunk,,legal,,,,,,,,,N5-N5.mp3,4.671,29.158,24.487000000000002,,1,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,145,Chunk,,legal,,,,,,18,,,LOC-N2.mp3,1.984,6.32,4.336,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,146,Chunk,,legal,,,,,,6,,,HIDE-LOC.mp3,4.557,10.598,6.041,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,147,GJ,,,,,,,,5,,,SBJ-N4-OBJ-N5-PUSH-TR.mp3,5.033,6.227,1.194,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,203,148,GJ,verb_frame,illegal,,SBJ.N4 PUSH-TR,,OBJ-SBJ-V.TR,,,,,SBJ-N4-PUSH-TR.mp3,10.523,21.247,10.724,,1,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,205,149,GJ,verb_frame_and_NP_structure,illegal,,SBJ.N2 Ab PUSH-TR,,OBJ-SBJ-V.TR,,,,,SBJ-N2-Ab-PUSH-TR.mp3,4.243,11.183,6.9399999999999995,,2,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,150,GJ,,,,,,,,,,,PUSH-TR-Ab-SBJ-N1.mp3,3.167,29.652,26.485,,1,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,198,151,GJ,,legal,2,Ab SBJ.N5 JUMP-INTR,,SBJ-V.INTR,,0,,,Ab-SBJ-N5-JUMP-INTR.mp3,3.189,10.629,7.4399999999999995,,3,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,206,152,GJ,verb_frame_and_NP_structure,illegal,,OBJ.N1 SBJ.N2 Ab GO-INTR,,SBJ-V.INTR,,,,,OBJ-N1-SBJ-N2-Ab-GO-INTR.mp3,5.59,12.052,6.462,,4,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,202,153,GJ,verb_frame,illegal,,HIDE-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,,,,HIDE-TR-LOC-N4.mp3,6.554,11.445,4.891,,1,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,154,GJ,,,,,,,,1,,,PUSH-TR-Ab-SBJ-N1-OBJ-N5.mp3,7.168,13.109,5.941,,4,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,155,GJ,,,,,,,,0,,,Ab-SBJ-N2-OBJ-N4-PUSH-TR.mp3,5.098,44.427,39.329,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,156,GJ,,,,,,,,6,,,JUMP-INTR-SBJ-N3.mp3,3.742,5.505,1.763,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,204,157,GJ,verb_frame_and_NP_structure,illegal,,OBJ.N1 SBJ.N4 Ab JUMP-INTR,,SBJ-V.INTR,,,,,OBJ-N1-SBJ-N4-Ab-JUMP-INTR.mp3,4.856,8.727,3.8710000000000004,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,192,158,GJ,,legal,3,OBJ.N5 SBJ.N3 HIDE-TR LOC.N4,,OBJ-SBJ-V.TR-LOC,,2,,,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,4.714,6.284,1.5699999999999994,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,194,159,GJ,,legal,2,Ab SBJ.N4 JUMP-INTR,,SBJ-V.INTR,,0,,,Ab-SBJ-N4-JUMP-INTR.mp3,4.066,32.974,28.907999999999998,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,208,160,GJ,verb_frame_and_NP_structure,illegal,,OBJ.N1 SBJ.N5 Ab JUMP-INTR,,SBJ-V.INTR,,,,,OBJ-N1-SBJ-N5-Ab-JUMP-INTR.mp3,6.037,7.427,1.3899999999999997,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,207,161,GJ,verb_frame_and_NP_structure,illegal,,SBJ.N3 Aa PUSH-TR,,OBJ-SBJ-V.TR,,,,,SBJ-N3-Aa-PUSH-TR.mp3,10.896,19.038,8.142,,2,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,162,GJ,,,,,,,,,,,OBJ-N1-JUMP-INTR-SBJ-N3.mp3,3.998,4.864,0.8659999999999997,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,196,163,GJ,,legal,2,Ab SBJ.N2 GO-INTR,,SBJ-V.INTR,,0,,,Ab-SBJ-N2-GO-INTR.mp3,3.259,4.569,1.31,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,201,164,GJ,verb_frame,illegal,,SBJ.N4 REVEAL-INTR LOC.N3 LOC.N1,,SBJ-V.INTR-LOC,,,,,SBJ-N4-REVEAL-INTR-LOC-N3-LOC-N1.mp3,5,7.655,2.6550000000000002,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,1,191,165,GJ,,legal,2,SBJ.N4 REVEAL-INTR LOC.N3,,SBJ-V.INTR-LOC,,4,,,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,4.988,6.315,1.327,,6,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,,,166,GJ,,,,,,,,0,,,PUSH-TR-OBJ-N2-Aa-SBJ-N3.mp3,4.364,4.399,0.03500000000000014,,5,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,209,167,Passive,,legal,3,OBJ.N5 SBJ.N4 PUSH-TR LOC.N1,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,,LOC-N1-OBJ-N5-SBJ-N4-PUSH-TR.mp3,3936.942,3943.461,6.518999999999778,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,210,168,Passive,,legal,2,SBJ.N3 REVEAL-INTR LOC.N2,,SBJ-V.INTR-LOC,,0,SBJ-N3-REVEAL-INTR-LOC-N2.mp4,,LOC-N2-REVEAL-INTR-SBJ-N3.mp3,3943.462,3949.266,5.804000000000087,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,211,169,Passive,,legal,3,OBJ.N5 SBJ.N4 REVEAL-TR LOC.N1,,OBJ-SBJ-V.TR-LOC,,2,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,,OBJ-N5-LOC-N1-REVEAL-TR-SBJ-N4.mp3,3949.267,3959.214,9.947000000000116,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,212,170,Passive,,legal,2,SBJ.N5 REVEAL-INTR LOC.N3,,SBJ-V.INTR-LOC,,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,3959.215,3965.939,6.723999999999705,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,213,171,Passive,,legal,2,Ab SBJ.N1 GO-INTR,,SBJ-V.INTR,,0,Ab-SBJ-N1-GO-INTR.mp4,,GO-INTR-Ab-SBJ-N1.mp3,3965.942,3972.465,6.523000000000138,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,214,172,Passive,,legal,3,Ab OBJ.N5 SBJ.N2 HIDE-TR,,OBJ-SBJ-V.TR,,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,,SBJ-N2-Ab-OBJ-N5-HIDE-TR.mp3,3972.467,3979.489,7.0219999999999345,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,215,173,Passive,,legal,2,Ab SBJ.N3 HIDE-INTR,,SBJ-V.INTR,,0,Ab-SBJ-N3-HIDE-INTR.mp4,,Ab-SBJ-N3-HIDE-INTR.mp3,3979.491,3986.031,6.539999999999964,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,216,174,Passive,,legal,3,OBJ.N5 SBJ.N4 PUSH-TR LOC.N1,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,,LOC-N1-OBJ-N5-SBJ-N4-PUSH-TR.mp3,3986.033,3993.322,7.289000000000215,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,217,175,Passive,,legal,2,OBJ.N5 SBJ.N4 REVEAL-TR,,OBJ-SBJ-V.TR,,4,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,,REVEAL-TR-OBJ-N5-SBJ-N4.mp3,3993.324,3999.21,5.885999999999967,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,218,176,Passive,,legal,2,SBJ.N5 REVEAL-INTR LOC.N4,,SBJ-V.INTR-LOC,,1,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,,SBJ-N5-LOC-N4-REVEAL-INTR.mp3,3999.212,4023.049,23.83699999999999,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,219,177,Passive,,legal,1,SBJ.N5 GO-INTR,,SBJ-V.INTR,,2,SBJ-N5-GO-INTR.mp4,,GO-INTR-SBJ-N5.mp3,4023.053,4029.699,6.6460000000001855,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,220,178,Passive,,legal,2,OBJ.N5 SBJ.N3 HIDE-TR,,OBJ-SBJ-V.TR,,1,OBJ-N5-SBJ-N3-HIDE-TR.mp4,,OBJ-N5-HIDE-TR-SBJ-N3.mp3,4029.701,4038.28,8.579000000000178,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,221,179,Passive,,legal,3,OBJ.N5 SBJ.N4 HIDE-TR LOC.N1,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,,LOC-N1-OBJ-N5-SBJ-N4-HIDE-TR.mp3,4038.283,4045.119,6.83600000000024,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,222,180,Passive,,legal,3,OBJ.N5 SBJ.N3 PUSH-TR LOC.N1,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,,PUSH-TR-LOC-N1-OBJ-N5-SBJ-N3.mp3,4045.124,4051.452,6.328000000000429,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,223,181,Passive,,legal,3,OBJ.N5 Ab SBJ.N2 REVEAL-TR,,OBJ-SBJ-V.TR,,0,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,4051.453,4063.165,11.711999999999989,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,224,182,Passive,,legal,1,SBJ.N4 JUMP-INTR,,SBJ-V.INTR,,0,SBJ-N4-JUMP-INTR.mp4,,JUMP-INTR-SBJ-N4.mp3,4063.166,4069.713,6.5470000000000255,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,225,183,Passive,,legal,2,Ab SBJ.N4 JUMP-INTR,,SBJ-V.INTR,,0,Ab-SBJ-N4-JUMP-INTR.mp4,,Ab-SBJ-N4-JUMP-INTR.mp3,4069.714,4075.184,5.470000000000255,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,226,184,Passive,,legal,2,SBJ.N4 GO-INTR LOC.N1,,SBJ-V.INTR-LOC,,0,SBJ-N4-GO-INTR-LOC-N1.mp4,,GO-INTR-LOC-N1-SBJ-N4.mp3,4075.188,4081.126,5.938000000000102,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,227,185,Passive,,legal,2,SBJ.N3 HIDE-INTR LOC.N5,,SBJ-V.INTR-LOC,,0,SBJ-N3-HIDE-INTR-LOC-N5.mp4,,HIDE-INTR-LOC-N5-SBJ-N3.mp3,4081.127,4087.355,6.2280000000000655,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,228,186,Passive,,legal,2,SBJ.N1 JUMP-INTR LOC.N2,,SBJ-V.INTR-LOC,,0,SBJ-N1-JUMP-INTR-LOC-N2.mp4,,SBJ-N1-JUMP-INTR-LOC-N2.mp3,4087.358,4092.848,5.489999999999782,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,229,187,Passive,,legal,3,OBJ.N5 Ab SBJ.N4 REVEAL-TR,,OBJ-SBJ-V.TR,,1,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,4092.849,4100.24,7.390999999999622,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,230,188,Passive,,legal,3,OBJ.N5 SBJ.N3 HIDE-TR LOC.N2,,OBJ-SBJ-V.TR-LOC,,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,,HIDE-TR-OBJ-N5-LOC-N2-SBJ-N3.mp3,4100.241,4114.255,14.014000000000124,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,231,189,Passive,,legal,4,Ab SBJ.N5 REVEAL-INTR Ab LOC.N4,,SBJ-V.INTR-LOC,,0,Ab-SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,,REVEAL-INTR-Ab-LOC-N4-Ab-SBJ-N5.mp3,4114.26,4122.279,8.019000000000233,,,
ALP1202,ALP1202,1995-07-15,2026-05-09_11h29.23.423,BrocantoHPilot1MorphSession2,2,2,232,190,Passive,,legal,5,OBJ.N5 Ab SBJ.N4 PUSH-TR Ab LOC.N2,,OBJ-SBJ-V.TR-LOC,,0,OBJ-N5-Ab-SBJ-N4-PUSH-TR-Ab-LOC-N2.mp4,,PUSH-TR-Ab-SBJ-N4-Ab-LOC-N2-OBJ-N5.mp3,4122.28,4130.018,7.738000000000284,,,
